Round,Date,Team 1,FT,Team 2
Viertelfinale,Tue Apr 10 2012,SV Grödig,2-3,SV Ried
Viertelfinale,Wed Apr 11 2012,Austria Lustenau,1-2,FK Austria Wien
Viertelfinale,Wed Apr 11 2012,FC RB Salzburg,4-1,FC RB Salzburg II
Viertelfinale,Wed Apr 11 2012,SK Sturm Graz,2-2,TSV Hartberg
Halbfinale,Tue May 1 2012,TSV Hartberg,0-1,FC RB Salzburg
Halbfinale,Wed May 2 2012,SV Ried,2-0,FK Austria Wien
Finale,Sun May 20 2012,FC RB Salzburg,3-0,SV Ried
