Round,Date,Team 1,FT,Team 2
15,Fri Oct 22 2010,Wolfsberger AC,1-3,FC Lustenau 07
15,Fri Oct 22 2010,First Vienna FC,3-4,SKN St. Pölten
16,Mon Oct 25 2010,SCR Altach,3-1,Wolfsberger AC
16,Tue Oct 26 2010,SKN St. Pölten,1-1,SV Grödig
16,Tue Oct 26 2010,FC Admira Wacker Mödling,4-1,First Vienna FC
16,Tue Oct 26 2010,TSV Hartberg,2-1,Austria Lustenau
16,Tue Oct 26 2010,FC Lustenau 07,1-0,FC Gratkorn
17,Fri Oct 29 2010,Austria Lustenau,2-1,FC Gratkorn
17,Fri Oct 29 2010,First Vienna FC,0-1,TSV Hartberg
17,Fri Oct 29 2010,SV Grödig,1-1,FC Admira Wacker Mödling
17,Fri Oct 29 2010,Wolfsberger AC,1-3,SKN St. Pölten
17,Fri Oct 29 2010,SCR Altach,2-1,FC Lustenau 07
18,Fri Nov 5 2010,SKN St. Pölten,0-0,SCR Altach
18,Fri Nov 5 2010,FC Admira Wacker Mödling,2-0,Wolfsberger AC
18,Fri Nov 5 2010,TSV Hartberg,2-1,SV Grödig
18,Fri Nov 5 2010,FC Gratkorn,4-0,First Vienna FC
18,Fri Nov 5 2010,FC Lustenau 07,0-3,Austria Lustenau
19,Fri Nov 12 2010,First Vienna FC,1-1,FC Lustenau 07
19,Fri Nov 12 2010,Austria Lustenau,2-1,SV Grödig
19,Fri Nov 12 2010,FC Admira Wacker Mödling,0-1,Wolfsberger AC
19,Fri Nov 12 2010,FC Gratkorn,2-2,SKN St. Pölten
19,Sat Nov 13 2010,TSV Hartberg,1-2,SCR Altach
20,Fri Nov 19 2010,FC Lustenau 07,1-3,FC Gratkorn
20,Fri Nov 19 2010,SKN St. Pölten,3-0,TSV Hartberg
20,Fri Nov 19 2010,Wolfsberger AC,4-2,Austria Lustenau
20,Fri Nov 19 2010,SV Grödig,3-2,First Vienna FC
20,Fri Nov 19 2010,SCR Altach,4-0,FC Admira Wacker Mödling
21,Fri Nov 26 2010,TSV Hartberg,2-0,FC Gratkorn
21,Fri Nov 26 2010,FC Admira Wacker Mödling,5-1,SKN St. Pölten
21,Fri Nov 26 2010,Austria Lustenau,2-1,SCR Altach
21,Fri Nov 26 2010,SV Grödig,2-1,FC Lustenau 07
21,Fri Nov 26 2010,First Vienna FC,0-4,Wolfsberger AC
22,Fri Feb 25 2011,FC Lustenau 07,1-3,TSV Hartberg
22,Fri Feb 25 2011,FC Gratkorn,0-6,FC Admira Wacker Mödling
22,Fri Feb 25 2011,Wolfsberger AC,2-1,SV Grödig
22,Fri Feb 25 2011,SKN St. Pölten,1-1,Austria Lustenau
23,Fri Mar 4 2011,SV Grödig,0-1,SCR Altach
23,Fri Mar 4 2011,First Vienna FC,2-0,SKN St. Pölten
23,Fri Mar 4 2011,Austria Lustenau,2-1,FC Gratkorn
23,Fri Mar 4 2011,FC Admira Wacker Mödling,3-1,TSV Hartberg
23,Fri Mar 4 2011,Wolfsberger AC,1-2,FC Lustenau 07
22,Tue Mar 8 2011,SCR Altach,1-0,First Vienna FC
24,Fri Mar 11 2011,FC Lustenau 07,0-1,FC Admira Wacker Mödling
24,Fri Mar 11 2011,SCR Altach,3-3,Wolfsberger AC
24,Fri Mar 11 2011,FC Gratkorn,1-1,First Vienna FC
24,Fri Mar 11 2011,SKN St. Pölten,1-2,SV Grödig
24,Fri Mar 11 2011,TSV Hartberg,1-1,Austria Lustenau
25,Fri Mar 18 2011,Wolfsberger AC,3-1,SKN St. Pölten
25,Fri Mar 18 2011,SV Grödig,0-0,FC Gratkorn
25,Fri Mar 18 2011,Austria Lustenau,0-1,FC Admira Wacker Mödling
25,Fri Mar 18 2011,SCR Altach,2-2,FC Lustenau 07
25,Mon Mar 21 2011,First Vienna FC,1-4,TSV Hartberg
26,Fri Apr 1 2011,FC Admira Wacker Mödling,1-3,First Vienna FC
26,Fri Apr 1 2011,TSV Hartberg,1-1,SV Grödig
26,Fri Apr 1 2011,FC Gratkorn,3-2,Wolfsberger AC
26,Fri Apr 1 2011,SKN St. Pölten,1-0,SCR Altach
26,Fri Apr 1 2011,FC Lustenau 07,1-2,Austria Lustenau
27,Fri Apr 8 2011,FC Lustenau 07,3-1,SKN St. Pölten
27,Fri Apr 8 2011,SCR Altach,3-1,FC Gratkorn
27,Fri Apr 8 2011,Wolfsberger AC,0-0,TSV Hartberg
27,Fri Apr 8 2011,First Vienna FC,3-0,Austria Lustenau
27,Fri Apr 8 2011,SV Grödig,3-1,FC Admira Wacker Mödling
28,Mon Apr 11 2011,FC Gratkorn,0-2,SCR Altach
28,Tue Apr 12 2011,SKN St. Pölten,1-0,FC Lustenau 07
28,Tue Apr 12 2011,Austria Lustenau,3-2,First Vienna FC
28,Tue Apr 12 2011,TSV Hartberg,2-0,Wolfsberger AC
28,Tue Apr 12 2011,FC Admira Wacker Mödling,1-1,SV Grödig
29,Fri Apr 15 2011,SKN St. Pölten,0-0,FC Gratkorn
29,Fri Apr 15 2011,SCR Altach,1-2,TSV Hartberg
29,Fri Apr 15 2011,SV Grödig,2-2,Austria Lustenau
29,Fri Apr 15 2011,FC Lustenau 07,0-1,First Vienna FC
29,Fri Apr 15 2011,Wolfsberger AC,5-0,FC Admira Wacker Mödling
30,Mon Apr 25 2011,FC Admira Wacker Mödling,1-1,SCR Altach
30,Tue Apr 26 2011,FC Gratkorn,3-4,FC Lustenau 07
30,Tue Apr 26 2011,TSV Hartberg,0-0,SKN St. Pölten
30,Tue Apr 26 2011,Austria Lustenau,3-0,Wolfsberger AC
30,Tue Apr 26 2011,First Vienna FC,0-0,SV Grödig
31,Fri Apr 29 2011,FC Gratkorn,3-1,TSV Hartberg
31,Fri Apr 29 2011,SCR Altach,2-1,Austria Lustenau
31,Fri Apr 29 2011,SKN St. Pölten,1-0,FC Admira Wacker Mödling
31,Fri Apr 29 2011,FC Lustenau 07,2-0,SV Grödig
31,Fri Apr 29 2011,Wolfsberger AC,1-0,First Vienna FC
32,Fri May 6 2011,Austria Lustenau,0-3,SKN St. Pölten
32,Fri May 6 2011,FC Admira Wacker Mödling,7-3,FC Gratkorn
32,Fri May 6 2011,SV Grödig,2-1,Wolfsberger AC
32,Fri May 6 2011,First Vienna FC,1-1,SCR Altach
32,Fri May 6 2011,TSV Hartberg,1-1,FC Lustenau 07
33,Fri May 13 2011,SCR Altach,3-0,SV Grödig
33,Fri May 13 2011,FC Gratkorn,2-1,Austria Lustenau
33,Fri May 13 2011,SKN St. Pölten,1-1,First Vienna FC
33,Fri May 13 2011,FC Lustenau 07,0-0,Wolfsberger AC
33,Fri May 13 2011,TSV Hartberg,1-2,FC Admira Wacker Mödling
34,Mon May 16 2011,First Vienna FC,3-1,FC Gratkorn
34,Tue May 17 2011,SV Grödig,2-2,SKN St. Pölten
34,Tue May 17 2011,Austria Lustenau,2-2,TSV Hartberg
34,Tue May 17 2011,Wolfsberger AC,0-0,SCR Altach
34,Tue May 17 2011,FC Admira Wacker Mödling,3-0,FC Lustenau 07
35,Fri May 20 2011,FC Admira Wacker Mödling,5-3,Austria Lustenau
35,Fri May 20 2011,TSV Hartberg,2-0,First Vienna FC
35,Fri May 20 2011,FC Lustenau 07,2-4,SCR Altach
35,Fri May 20 2011,SKN St. Pölten,6-2,Wolfsberger AC
35,Fri May 20 2011,FC Gratkorn,1-3,SV Grödig
36,Tue May 24 2011,SCR Altach,3-0,SKN St. Pölten
36,Tue May 24 2011,Wolfsberger AC,3-0,FC Gratkorn
36,Tue May 24 2011,SV Grödig,3-0,TSV Hartberg
36,Tue May 24 2011,First Vienna FC,0-0,FC Admira Wacker Mödling
36,Tue May 24 2011,Austria Lustenau,1-0,FC Lustenau 07
